method_name	method_col	organism	threshold	L1	FDR	TPR	fill_color
DEXSeq-noaggreg	#009E73	Drosophila	0.01	[0.000,0.333) (n = 10426)	0.148837209302326	0.33826247689464	white
DEXSeq-noaggreg	#009E73	Drosophila	0.01	[0.333,0.667) (n = 1302)	0.0626780626780627	0.94269340974212	white
DEXSeq-noaggreg	#009E73	Drosophila	0.01	[0.667,1.000] (n = 2209)	0.161290322580645	0.945454545454545	white
DEXSeq-noaggreg	#009E73	Drosophila	0.05	[0.000,0.333) (n = 10426)	0.202952029520295	0.399260628465804	white
DEXSeq-noaggreg	#009E73	Drosophila	0.05	[0.333,0.667) (n = 1302)	0.0817438692098093	0.965616045845272	white
DEXSeq-noaggreg	#009E73	Drosophila	0.05	[0.667,1.000] (n = 2209)	0.235294117647059	0.945454545454545	white
DEXSeq-noaggreg	#009E73	Drosophila	0.1	[0.000,0.333) (n = 10426)	0.251552795031056	0.44547134935305	white
DEXSeq-noaggreg	#009E73	Drosophila	0.1	[0.333,0.667) (n = 1302)	0.0984042553191489	0.97134670487106	#009E73
DEXSeq-noaggreg	#009E73	Drosophila	0.1	[0.667,1.000] (n = 2209)	0.315789473684211	0.945454545454545	white
DEXSeq-noaggreg (f1)	#56B4E9	Drosophila	0.01	[0.000,0.333) (n = 10426)	0.146788990825688	0.343807763401109	white
DEXSeq-noaggreg (f1)	#56B4E9	Drosophila	0.01	[0.333,0.667) (n = 1302)	0.0545977011494253	0.94269340974212	white
DEXSeq-noaggreg (f1)	#56B4E9	Drosophila	0.01	[0.667,1.000] (n = 2209)	0.148760330578512	0.936363636363636	white
DEXSeq-noaggreg (f1)	#56B4E9	Drosophila	0.05	[0.000,0.333) (n = 10426)	0.199261992619926	0.401109057301294	white
DEXSeq-noaggreg (f1)	#56B4E9	Drosophila	0.05	[0.333,0.667) (n = 1302)	0.0792349726775956	0.965616045845272	white
DEXSeq-noaggreg (f1)	#56B4E9	Drosophila	0.05	[0.667,1.000] (n = 2209)	0.213740458015267	0.936363636363636	white
DEXSeq-noaggreg (f1)	#56B4E9	Drosophila	0.1	[0.000,0.333) (n = 10426)	0.253086419753086	0.44731977818854	white
DEXSeq-noaggreg (f1)	#56B4E9	Drosophila	0.1	[0.333,0.667) (n = 1302)	0.0986666666666667	0.968481375358166	#56B4E9
DEXSeq-noaggreg (f1)	#56B4E9	Drosophila	0.1	[0.667,1.000] (n = 2209)	0.304054054054054	0.936363636363636	white
DEXSeq-noaggreg (f2)	#0072B2	Drosophila	0.01	[0.000,0.333) (n = 10426)	0.0949720670391061	0.299445471349353	white
DEXSeq-noaggreg (f2)	#0072B2	Drosophila	0.01	[0.333,0.667) (n = 1302)	0.0303951367781155	0.91404011461318	white
DEXSeq-noaggreg (f2)	#0072B2	Drosophila	0.01	[0.667,1.000] (n = 2209)	0.0555555555555556	0.927272727272727	white
DEXSeq-noaggreg (f2)	#0072B2	Drosophila	0.05	[0.000,0.333) (n = 10426)	0.136363636363636	0.351201478743068	white
DEXSeq-noaggreg (f2)	#0072B2	Drosophila	0.05	[0.333,0.667) (n = 1302)	0.0498533724340176	0.92836676217765	#0072B2
DEXSeq-noaggreg (f2)	#0072B2	Drosophila	0.05	[0.667,1.000] (n = 2209)	0.0973451327433628	0.927272727272727	white
DEXSeq-noaggreg (f2)	#0072B2	Drosophila	0.1	[0.000,0.333) (n = 10426)	0.15702479338843	0.377079482439926	white
DEXSeq-noaggreg (f2)	#0072B2	Drosophila	0.1	[0.333,0.667) (n = 1302)	0.0523255813953488	0.934097421203438	#0072B2
DEXSeq-noaggreg (f2)	#0072B2	Drosophila	0.1	[0.667,1.000] (n = 2209)	0.135593220338983	0.927272727272727	white
DEXSeq-noaggreg (f3)	#D55E00	Drosophila	0.01	[0.000,0.333) (n = 10426)	0.065359477124183	0.264325323475046	white
DEXSeq-noaggreg (f3)	#D55E00	Drosophila	0.01	[0.333,0.667) (n = 1302)	0.024390243902439	0.916905444126075	white
