method_name	method_col	organism	threshold	L1	FDR	TPR	fill_color
DEXSeq-noaggreg	#009E73	Drosophila	0.01	[0.000,0.333) (n = 10426)	0.148837209302326	0.33826247689464	white
DEXSeq-noaggreg	#009E73	Drosophila	0.01	[0.333,0.667) (n = 1302)	0.0626780626780627	0.94269340974212	white
DEXSeq-noaggreg	#009E73	Drosophila	0.01	[0.667,1.000] (n = 2209)	0.161290322580645	0.945454545454545	white
DEXSeq-noaggreg	#009E73	Drosophila	0.05	[0.000,0.333) (n = 10426)	0.202952029520295	0.399260628465804	white
DEXSeq-noaggreg	#009E73	Drosophila	0.05	[0.333,0.667) (n = 1302)	0.0817438692098093	0.965616045845272	white
DEXSeq-noaggreg	#009E73	Drosophila	0.05	[0.667,1.000] (n = 2209)	0.235294117647059	0.945454545454545	white
DEXSeq-noaggreg	#009E73	Drosophila	0.1	[0.000,0.333) (n = 10426)	0.251552795031056	0.44547134935305	white
DEXSeq-noaggreg	#009E73	Drosophila	0.1	[0.333,0.667) (n = 1302)	0.0984042553191489	0.97134670487106	#009E73
DEXSeq-noaggreg	#009E73	Drosophila	0.1	[0.667,1.000] (n = 2209)	0.315789473684211	0.945454545454545	white
DEXSeq-noaggreg (f1)	#56B4E9	Drosophila	0.01	[0.000,0.333) (n = 10426)	0.106382978723404	0.310536044362292	white
DEXSeq-noaggreg (f1)	#56B4E9	Drosophila	0.01	[0.333,0.667) (n = 1302)	0.0467836257309941	0.934097421203438	white
DEXSeq-noaggreg (f1)	#56B4E9	Drosophila	0.01	[0.667,1.000] (n = 2209)	0.111111111111111	0.945454545454545	white
DEXSeq-noaggreg (f1)	#56B4E9	Drosophila	0.05	[0.000,0.333) (n = 10426)	0.163793103448276	0.358595194085028	white
DEXSeq-noaggreg (f1)	#56B4E9	Drosophila	0.05	[0.333,0.667) (n = 1302)	0.0672268907563025	0.954154727793696	white
DEXSeq-noaggreg (f1)	#56B4E9	Drosophila	0.05	[0.667,1.000] (n = 2209)	0.193798449612403	0.945454545454545	white
DEXSeq-noaggreg (f1)	#56B4E9	Drosophila	0.1	[0.000,0.333) (n = 10426)	0.198473282442748	0.388170055452865	white
DEXSeq-noaggreg (f1)	#56B4E9	Drosophila	0.1	[0.333,0.667) (n = 1302)	0.0819672131147541	0.962750716332378	#56B4E9
DEXSeq-noaggreg (f1)	#56B4E9	Drosophila	0.1	[0.667,1.000] (n = 2209)	0.22962962962963	0.945454545454545	white
DEXSeq-noaggreg (f2)	#0072B2	Drosophila	0.01	[0.000,0.333) (n = 10426)	0.136150234741784	0.340110905730129	white
DEXSeq-noaggreg (f2)	#0072B2	Drosophila	0.01	[0.333,0.667) (n = 1302)	0.0489913544668588	0.945558739255014	white
DEXSeq-noaggreg (f2)	#0072B2	Drosophila	0.01	[0.667,1.000] (n = 2209)	0.126050420168067	0.945454545454545	white
DEXSeq-noaggreg (f2)	#0072B2	Drosophila	0.05	[0.000,0.333) (n = 10426)	0.184210526315789	0.401109057301294	white
DEXSeq-noaggreg (f2)	#0072B2	Drosophila	0.05	[0.333,0.667) (n = 1302)	0.0664819944598338	0.965616045845272	white
DEXSeq-noaggreg (f2)	#0072B2	Drosophila	0.05	[0.667,1.000] (n = 2209)	0.2	0.945454545454545	white
DEXSeq-noaggreg (f2)	#0072B2	Drosophila	0.1	[0.000,0.333) (n = 10426)	0.240506329113924	0.44362292051756	white
DEXSeq-noaggreg (f2)	#0072B2	Drosophila	0.1	[0.333,0.667) (n = 1302)	0.0862533692722372	0.97134670487106	#0072B2
DEXSeq-noaggreg (f2)	#0072B2	Drosophila	0.1	[0.667,1.000] (n = 2209)	0.287671232876712	0.945454545454545	white
DEXSeq-noaggreg (f3)	#D55E00	Drosophila	0.01	[0.000,0.333) (n = 10426)	0.0809248554913295	0.293900184842884	white
DEXSeq-noaggreg (f3)	#D55E00	Drosophila	0.01	[0.333,0.667) (n = 1302)	0.0326409495548961	0.934097421203438	white
